Id,WnvPresent
588,0.04952912520271944
589,0.046195791869386105
590,0.04952912520271944
591,0.04952912520271944
592,0.04952912520271944
593,0.051301472643061743
594,0.008325478876202752
595,0.06288624816022498
596,0.048346712396162665
597,0.045013379062829324
598,0.048346712396162665
599,0.048346712396162665
600,0.048346712396162665
601,0.051301472643061743
602,0.008325478876202752
603,0.05288624816022498
604,0.048346712396162665
605,0.045013379062829324
606,0.048346712396162665
607,0.048346712396162665
608,0.048346712396162665
609,0.0679443905762506
610,0.007840041982998869
611,0.06604526182549574
612,0.054989630329351516
613,0.05165629699601819
614,0.054989630329351516
615,0.054989630329351516
616,0.054989630329351516
617,0.05983895325615359
618,0.007840041982998869
619,0.04695435273458665
620,0.044589820714882225
621,0.041256487381548884
622,0.044589820714882225
623,0.044589820714882225
624,0.044589820714882225
625,0.058516717878925546
626,0.008325478876202752
627,0.05404088733548271
628,0.049501351571420396
629,0.046168018238087055
630,0.049501351571420396
631,0.049501351571420396
632,0.049501351571420396
633,0.0698389532561536
634,0.017840041982998867
635,0.056954352734586655
636,0.05458982071488222
637,0.051256487381548886
638,0.05458982071488222
639,0.05458982071488222
640,0.05458982071488222
641,0.0573620787036678
642,0.008325478876202752
643,0.05288624816022498
644,0.048346712396162665
645,0.045013379062829324
646,0.048346712396162665
647,0.048346712396162665
648,0.048346712396162665
649,0.04178819743177661
650,0.00663314543127473
651,0.031163908568317984
652,0.038165075429461515
653,0.034831742096128174
654,0.038165075429461515
655,0.038165075429461515
656,0.038165075429461515
657,0.06332552475574398
658,0.007840041982998869
659,0.0434397573730335
660,0.04807639221447259
661,0.04474305888113927
662,0.04807639221447259
663,0.04807639221447259
664,0.04807639221447259
665,0.06600767689779871
666,0.006971077070333678
667,0.042440937263446825
668,0.0379014014993845
669,0.03456806816605116
670,0.0379014014993845
671,0.0379014014993845
672,0.0379014014993845
673,0.051301472643061743
674,0.008325478876202752
675,0.06288624816022498
676,0.048346712396162665
677,0.045013379062829324
678,0.048346712396162665
679,0.048346712396162665
680,0.048346712396162665
681,0.04994707083719266
682,0.006971077070333678
683,0.04061445324518198
684,0.0379014014993845
685,0.03456806816605116
686,0.0379014014993845
687,0.0379014014993845
688,0.0379014014993845
689,0.061301472643061745
690,0.008325478876202752
691,0.043795339069315896
692,0.03925580330525357
693,0.03592246997192024
694,0.03925580330525357
695,0.03925580330525357
696,0.03925580330525357
697,0.05600767689779874
698,0.006971077070333678
699,0.04061445324518198
700,0.0379014014993845
701,0.03456806816605116
702,0.0379014014993845
703,0.0379014014993845
704,0.0379014014993845
705,0.07132126574797294
706,0.006971077070333678
707,0.045928042095356184
708,0.043214990349558724
709,0.039881657016225376
710,0.043214990349558724
711,0.043214990349558724
712,0.043214990349558724
713,0.07736207870366779
714,0.008325478876202752
715,0.043795339069315896
716,0.03925580330525357
717,0.03592246997192024
718,0.03925580330525357
719,0.03925580330525357
720,0.03925580330525357
721,0.06844432978591888
722,0.008325478876202752
723,0.0537953390693159
724,0.03925580330525357
725,0.03592246997192024
726,0.03925580330525357
727,0.03925580330525357
728,0.03925580330525357
729,0.051301472643061743
730,0.008325478876202752
731,0.043795339069315896
732,0.03925580330525357
733,0.03592246997192024
734,0.03925580330525357
735,0.03925580330525357
736,0.03925580330525357
737,0.06600767689779874
738,0.006971077070333678
739,0.04061445324518198
740,0.0379014014993845
741,0.03456806816605116
742,0.0379014014993845
743,0.0379014014993845
744,0.0379014014993845
745,0.053778347195547534
746,0.007840041982998869
747,0.04695435273458665
748,0.044589820714882225
749,0.041256487381548884
750,0.044589820714882225
751,0.044589820714882225
752,0.044589820714882225
753,0.05107569728852519
754,0.007840041982998869
755,0.031983580699465525
756,0.0401916441123332
757,0.036858310778999856
758,0.0401916441123332
759,0.0401916441123332
760,0.0401916441123332
761,0.06377834719554754
762,0.007840041982998869
763,0.04695435273458665
764,0.044589820714882225
765,0.041256487381548884
766,0.044589820714882225
767,0.044589820714882225
768,0.044589820714882225
769,0.08861647641505006
770,0.01576418051860954
771,0.06412362511235983
772,0.051710526129906696
773,0.048377192796573355
774,0.051710526129906696
775,0.051710526129906696
776,0.051710526129906696
777,0.08316355862455799
778,0.006971077070333678
779,0.04777033497194123
780,0.04505728322614375
781,0.04172394989281042
782,0.04505728322614375
783,0.04505728322614375
784,0.04505728322614375
785,0.0939300652652243
786,0.01576418051860954
787,0.0676107299442692
788,0.05702411498008091
789,0.05369078164674757
790,0.05702411498008091
791,0.05702411498008091
792,0.05702411498008091
793,0.16464723854781066
794,0.036971077070333674
795,0.0605629154187541
796,0.08654096314939641
797,0.08320762981606307
798,0.08654096314939641
799,0.08654096314939641
800,0.08654096314939641
801,0.15001236522441277
802,0.036971077070333674
803,0.055928042095356185
804,0.0819060898259985
805,0.07857275649266515
806,0.0819060898259985
807,0.0819060898259985
808,0.0819060898259985
809,0.17250737800329774
810,0.036971077070333674
811,0.07508972154090784
812,0.09440110260488349
813,0.09106776927155016
814,0.09440110260488349
815,0.09440110260488349
816,0.09440110260488349
817,0.1670862629380546
818,0.036971077070333674
819,0.06966860647566467
820,0.0889799875396403
821,0.08564665420630697
822,0.0889799875396403
823,0.0889799875396403
824,0.0889799875396403
825,0.09316355862455797
826,0.006971077070333678
827,0.04777033497194123
828,0.04505728322614375
829,0.04172394989281042
830,0.04505728322614375
831,0.04505728322614375
832,0.04505728322614375
833,0.08316355862455799
834,0.006971077070333678
835,0.054437001638607894
836,0.04505728322614375
837,0.04172394989281042
838,0.04505728322614375
839,0.04505728322614375
840,0.04505728322614375
841,0.06851671787892555
842,0.008325478876202752
843,0.05404088733548271
844,0.049501351571420396
845,0.046168018238087055
846,0.049501351571420396
847,0.049501351571420396
848,0.049501351571420396
849,0.0573620787036678
850,0.008325478876202752
851,0.043795339069315896
852,0.03925580330525357
853,0.03592246997192024
854,0.03925580330525357
855,0.03925580330525357
856,0.03925580330525357
857,0.08861647641505006
858,0.01576418051860954
859,0.06412362511235983
860,0.051710526129906696
861,0.048377192796573355
862,0.051710526129906696
863,0.051710526129906696
864,0.051710526129906696
865,0.097168246951172
866,0.006971077070333678
867,0.05308392382211546
868,0.049061971552757766
869,0.04572863821942443
870,0.049061971552757766
871,0.049061971552757766
872,0.049061971552757766
873,0.15464723854781065
874,0.036971077070333674
875,0.0605629154187541
876,0.08654096314939641
877,0.08320762981606307
878,0.08654096314939641
879,0.08654096314939641
880,0.08654096314939641
881,0.08600767689779872
882,0.006971077070333678
883,0.042440937263446825
884,0.0379014014993845
885,0.03456806816605116
886,0.0379014014993845
887,0.0379014014993845
888,0.0379014014993845
889,0.16464723854781066
890,0.036971077070333674
891,0.06722958208542076
892,0.08654096314939641
893,0.08320762981606307
894,0.08654096314939641
895,0.08654096314939641
896,0.08654096314939641
897,0.07261449575889936
898,0.01384255546645282
899,0.07897271577047553
900,0.05908305654822452
901,0.06359743106259903
902,0.06693076439593236
903,0.06693076439593236
904,0.06693076439593236
905,0.05983895325615359
906,0.007840041982998869
907,0.04695435273458665
908,0.044589820714882225
909,0.041256487381548884
910,0.044589820714882225
911,0.044589820714882225
912,0.044589820714882225
913,0.051301472643061743
914,0.008325478876202752
915,0.06288624816022498
916,0.048346712396162665
917,0.045013379062829324
918,0.048346712396162665
919,0.048346712396162665
920,0.048346712396162665
921,0.17010015633830275
922,0.04576418051860954
923,0.07508972154090784
924,0.09319420605315935
925,0.08986087271982603
926,0.09319420605315935
927,0.09319420605315935
928,0.09319420605315935
929,0.08822564951730305
930,0.04731704015905454
931,0.055540021455408456
932,0.07971180891459193
933,0.08422618342896644
934,0.08755951676229978
935,0.08755951676229978
936,0.08755951676229978
937,0.08890951520116873
938,0.02811581128040631
939,0.07077299636580273
940,0.06649903602439969
941,0.07101341053877419
942,0.07434674387210753
943,0.07434674387210753
944,0.07434674387210753
945,0.04324162410741815
946,0.017735640177129794
947,0.04727304243998932
948,0.05084678994629412
949,0.047513456612960796
950,0.05084678994629412
951,0.05084678994629412
952,0.05084678994629412
953,0.06965968752337366
954,0.008325478876202752
955,0.06275961455568842
956,0.051553412124959425
957,0.048220078791626104
958,0.051553412124959425
959,0.051553412124959425
960,0.051553412124959425
961,0.051892605647987845
962,0.008325478876202752
963,0.05288624816022498
964,0.048346712396162665
965,0.045013379062829324
966,0.048346712396162665
967,0.048346712396162665
968,0.048346712396162665
969,0.07267358092362185
970,0.017118582324478614
971,0.0681807296209316
972,0.05576763063847848
973,0.052434297305145136
974,0.05576763063847848
975,0.05576763063847848
976,0.05576763063847848
977,0.17464723854781067
978,0.036971077070333674
979,0.0605629154187541
980,0.08654096314939641
981,0.08320762981606307
982,0.08654096314939641
983,0.08654096314939641
984,0.08654096314939641
985,0.07600767689779872
986,0.006971077070333678
987,0.04061445324518198
988,0.0379014014993845
989,0.03456806816605116
990,0.0379014014993845
991,0.0379014014993845
992,0.0379014014993845
993,0.17010015633830275
994,0.04576418051860954
995,0.07508972154090784
996,0.09319420605315935
997,0.08986087271982603
998,0.09319420605315935
999,0.09319420605315935
1000,0.09319420605315935
1001,0.06569439586943127
1002,0.013462384363176306
1003,0.0781632053786937
1004,0.06612125400415055
1005,0.06278792067081723
1006,0.06612125400415055
1007,0.06612125400415055
1008,0.06612125400415055
1009,0.058717651683384754
1010,0.006485640177129794
1011,0.08118646119264719
1012,0.05914450981810404
1013,0.05581117648477072
1014,0.05914450981810404
1015,0.05914450981810404
1016,0.05914450981810404
1017,0.06569439586943127
1018,0.013462384363176306
1019,0.0881632053786937
1020,0.06612125400415055
1021,0.06278792067081723
1022,0.06612125400415055
1023,0.06612125400415055
1024,0.06612125400415055
1025,0.058717651683384754
1026,0.006485640177129794
1027,0.06150904183780847
1028,0.05914450981810404
1029,0.05581117648477072
1030,0.05914450981810404
1031,0.05914450981810404
1032,0.05914450981810404
1033,0.08895322149487503
1034,0.00565891472868217
1035,0.07706670265950903
1036,0.06654274231810599
1037,0.07105711683248049
1038,0.07439045016581383
1039,0.07439045016581383
1040,0.07439045016581383
1041,0.08254165595885629
1042,0.017840041982998867
1043,0.05965705543728936
1044,0.05729252341758492
1045,0.05395919008425158
1046,0.05729252341758492
1047,0.05729252341758492
1048,0.05729252341758492
1049,0.10316355862455799
1050,0.006971077070333678
1051,0.04959681899020607
1052,0.04505728322614375
1053,0.04172394989281042
1054,0.04505728322614375
1055,0.04505728322614375
1056,0.04505728322614375
1057,0.06635571965963459
1058,0.0164948865941432
1059,0.10248773731024687
1060,0.06333430193228493
1061,0.060000968598951605
1062,0.06333430193228493
1063,0.06333430193228493
1064,0.06333430193228493
1065,0.061301472643061745
1066,0.008325478876202752
1067,0.043795339069315896
1068,0.03925580330525357
1069,0.03592246997192024
1070,0.03925580330525357
1071,0.03925580330525357
1072,0.03925580330525357
1073,0.0673620787036678
1074,0.008325478876202752
1075,0.043795339069315896
1076,0.03925580330525357
1077,0.03592246997192024
1078,0.03925580330525357
1079,0.03925580330525357
1080,0.03925580330525357
1081,0.052423945389678456
1082,0.006485640177129794
1083,0.045599950928717575
1084,0.04323541890901314
1085,0.039902085575679806
1086,0.04323541890901314
1087,0.04323541890901314
1088,0.04323541890901314
1089,0.07569439586943126
1090,0.013462384363176306
1091,0.0781632053786937
1092,0.06612125400415055
1093,0.06278792067081723
1094,0.06612125400415055
1095,0.06612125400415055
1096,0.06612125400415055
1097,0.0698389532561536
1098,0.017840041982998867
1099,0.056954352734586655
1100,0.05458982071488222
1101,0.051256487381548886
1102,0.05458982071488222
1103,0.05458982071488222
1104,0.05458982071488222
1105,0.07907624595718099
1106,0.01454947630207088
1107,0.109097674110107
1108,0.06994423873214506
1109,0.06661090539881172
1110,0.06994423873214506
1111,0.06994423873214506
1112,0.06994423873214506
1113,0.056831910135825066
1114,0.006971077070333678
1115,0.0624394522619618
1116,0.053286016883999886
1117,0.049952683550666545
1118,0.053286016883999886
1119,0.053286016883999886
1120,0.053286016883999886
1121,0.06226953199141809
1122,0.004583333333333333
1123,0.06849112126416018
1124,0.05796716092275714
1125,0.062481535437131655
1126,0.065814868770465
1127,0.065814868770465
1128,0.065814868770465
1129,0.04672750191961383
1130,0.005278743625405655
1131,0.05539601702637853
1132,0.05271976453268334
1133,0.04938643119935002
1134,0.05271976453268334
1135,0.05271976453268334
1136,0.05271976453268334
1137,0.06811287294960845
1138,0.00565891472868217
1139,0.061111706088464925
1140,0.0602651651019006
1141,0.06477953961627511
1142,0.06811287294960845
1143,0.06811287294960845
1144,0.06811287294960845
1145,0.06220422318297512
1146,0.006485640177129794
1147,0.07767186583109403
1148,0.06263108131769442
1149,0.059297747984361084
1150,0.06263108131769442
1151,0.06263108131769442
1152,0.06263108131769442
1153,0.0673620787036678
1154,0.008325478876202752
1155,0.043795339069315896
1156,0.03925580330525357
1157,0.03592246997192024
1158,0.03925580330525357
1159,0.03925580330525357
1160,0.03925580330525357
1161,0.07882183465012822
1162,0.006865811280406309
1163,0.06660957655383026
1164,0.06339850354756152
1165,0.06791287806193604
1166,0.07124621139526938
1167,0.07124621139526938
1168,0.07124621139526938
1169,0.0700647814063705
1170,0.008325478876202752
1171,0.05558895086292768
1172,0.05104941509886537
1173,0.04771608176553203
1174,0.05104941509886537
1175,0.05104941509886537
1176,0.05104941509886537
1177,0.058516717878925546
1178,0.008325478876202752
1179,0.05404088733548271
1180,0.049501351571420396
1181,0.046168018238087055
1182,0.049501351571420396
1183,0.049501351571420396
1184,0.049501351571420396
1185,0.05983895325615359
1186,0.007840041982998869
1187,0.04695435273458665
1188,0.044589820714882225
1189,0.041256487381548884
1190,0.044589820714882225
1191,0.044589820714882225
1192,0.044589820714882225
1193,0.07722066313312975
1194,0.008325478876202752
1195,0.06274483258968694
1196,0.05820529682562462
1197,0.05487196349229128
1198,0.05820529682562462
1199,0.05820529682562462
1200,0.05820529682562462
1201,0.0730656763695913
1202,0.006971077070333678
1203,0.06296392778643733
1204,0.0538104924084754
1205,0.05047715907514208
1206,0.0538104924084754
1207,0.0538104924084754
1208,0.0538104924084754
1209,0.01659038901601831
1210,0.01
1211,0.00967741935483871
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.01
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.01659038901601831
1226,0.01
1227,0.00967741935483871
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.01425
1266,0.0
1267,0.0
1268,0.00625
1269,0.00625
1270,0.00625
1271,0.00625
1272,0.00625
1273,0.02666666666666667
